Country Name,Year,Agricultural irrigated land (% of total agricultural land),Agricultural land (% of land area),"Agriculture, forestry, and fishing, value added (% of GDP)",Arable land (% of land area),Cereal yield (kg per hectare),Crop production index (2014-2016 = 100),Fertilizer consumption (kilograms per hectare of arable land),Food production index (2014-2016 = 100),Forest area (% of land area),Forest area (sq. km),Land area (sq. km),Livestock production index (2014-2016 = 100),Permanent cropland (% of land area),Rural population,Rural population (% of total population),Surface area (sq. km),Access to electricity (% of population),"Annual freshwater withdrawals, total (% of internal resources)",CPIA public sector management and institutions cluster average (1=low to 6=high),Ease of doing business rank (1=most business-friendly regulations),Electric power consumption (kWh per capita),Energy use (kg of oil equivalent per capita),Land area where elevation is below 5 meters (% of total land area),"Mortality rate, under-5 (per 1,000 live births)",Population growth (annual %),Population in urban agglomerations of more than 1 million (% of total population),Population living in areas where elevation is below 5 meters (% of total population),"Population, total",Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),"Prevalence of underweight, weight for age (% of children under 5)","Primary completion rate, total (% of relevant age group)",Renewable electricity output (% of total electricity output),Renewable energy consumption (% of total final energy consumption),"School enrollment, primary and secondary (gross), gender parity index (GPI)",Urban population,Urban population (% of total population),"Adjusted net savings, including particulate emission damage (% of GNI)","Central government debt, total (% of GDP)","Current account balance (BoP, current US$)",Expense (% of GDP),Exports of goods and services (% of GDP),External debt stocks (% of GNI),"External debt stocks, total (DOD, current US$)",GDP (current US$),GDP growth (annual %),"GNI per capita, PPP (current international $)","GNI, PPP (current international $)","Grants, excluding technical cooperation (BoP, current US$)",Gross savings (% of GDP),Imports of goods and services (% of GDP),"Industry (including construction), value added (% of GDP)","Inflation, consumer prices (annual %)",Medium and high-tech manufacturing value added (% manufacturing value added),Net ODA received (% of GNI),Net ODA received per capita (current US$),Net official development assistance received (current US$),Price level ratio of PPP conversion factor (GDP) to market exchange rate,"Revenue, excluding grants (% of GDP)",Short-term debt (% of total reserves),"Technical cooperation grants (BoP, current US$)","Total debt service (% of exports of goods, services and primary income)","Total reserves (includes gold, current US$)","Children out of school, primary, female","Children out of school, primary, male","Government expenditure on education, total (% of GDP)","Government expenditure per student, primary (% of GDP per capita)","Government expenditure per student, secondary (% of GDP per capita)","Government expenditure per student, tertiary (% of GDP per capita)","Gross intake ratio in first grade of primary education, female (% of relevant age group)","Gross intake ratio in first grade of primary education, male (% of relevant age group)","Labor force, female (% of total labor force)","Labor force, total","Literacy rate, adult female (% of females ages 15 and above)","Literacy rate, adult male (% of males ages 15 and above)","Literacy rate, adult total (% of people ages 15 and above)","Literacy rate, youth female (% of females ages 15-24)","Literacy rate, youth male (% of males ages 15-24)","Literacy rate, youth total (% of people ages 15-24)","Persistence to last grade of primary, female (% of cohort)","Persistence to last grade of primary, male (% of cohort)",Population ages 0-14 (% of total population),Population ages 15-64 (% of total population),"Progression to secondary school, female (%)","Progression to secondary school, male (%)","Pupil-teacher ratio, primary","Repeaters, primary, female (% of female enrollment)","Repeaters, primary, male (% of male enrollment)","School enrollment, preprimary (% gross)","School enrollment, primary (% gross)","School enrollment, primary (% net)","School enrollment, primary (gross), gender parity index (GPI)","School enrollment, secondary (% gross)","School enrollment, secondary (% net)","School enrollment, tertiary (% gross)",Trained teachers in primary education (% of total teachers),"Unemployment, total (% of total labor force) (modeled ILO estimate)","Bird species, threatened",Energy intensity level of primary energy (MJ/$2017 PPP GDP),"Fish species, threatened","Mammal species, threatened","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)","Plant species (higher), threatened",Population living in slums (% of urban population),Renewable internal freshwater resources per capita (cubic meters),"Renewable internal freshwater resources, total (billion cubic meters)","Air transport, registered carrier departures worldwide",Container port traffic (TEU: 20 foot equivalent units),Fixed broadband subscriptions (per 100 people),Fixed telephone subscriptions (per 100 people),Investment in energy with private participation (current US$),Investment in transport with private participation (current US$),Investment in water and sanitation with private participation (current US$),Mobile cellular subscriptions (per 100 people),Public private partnerships investment in ICT (current US$),Rail lines (total route-km),Secure Internet servers (per 1 million people),Age dependency ratio (% of working-age population),"Birth rate, crude (per 1,000 people)",Births attended by skilled health staff (% of total),Completeness of birth registration (%),Completeness of death registration with cause-of-death information (%),"Contraceptive prevalence, any method (% of married women ages 15-49)","Death rate, crude (per 1,000 people)",Diabetes prevalence (% of population ages 20 to 79),"Fertility rate, total (births per woman)","Hospital beds (per 1,000 people)","Immunization, DPT (% of children ages 12-23 months)","Immunization, measles (% of children ages 12-23 months)","Incidence of tuberculosis (per 100,000 people)","International migrant stock, total","Life expectancy at birth, female (years)","Life expectancy at birth, male (years)","Life expectancy at birth, total (years)","Maternal mortality ratio (modeled estimate, per 100,000 live births)","Mortality caused by road traffic injury (per 100,000 population)",Net migration,"Number of surgical procedures (per 100,000 population)",Population ages 65 and above (% of total population),"Population, female (% of total population)",Pregnant women receiving prenatal care (%),"Prevalence of HIV, total (% of population ages 15-49)",Prevalence of anemia among children (% of children ages 6-59 months),"Prevalence of overweight, weight for height (% of children under 5)","Prevalence of severe wasting, weight for height (% of children under 5)","Prevalence of stunting, height for age (% of children under 5)",Prevalence of undernourishment (% of population),"Prevalence of wasting, weight for height (% of children under 5)",Risk of catastrophic expenditure for surgical care (% of people at risk),Risk of impoverishing expenditure for surgical care (% of people at risk),"Specialist surgical workforce (per 100,000 population)",Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),Unmet need for contraception (% of married women ages 15-49),CPIA economic management cluster average (1=low to 6=high),CPIA policies for social inclusion/equity cluster average (1=low to 6=high),CPIA structural policies cluster average (1=low to 6=high),IDA resource allocation index (1=low to 6=high),"Intentional homicides (per 100,000 people)",Military expenditure (% of GDP),Net acquisition of financial assets (% of GDP),"Net incurrence of liabilities, total (% of GDP)",Net investment in nonfinancial assets (% of GDP),Net lending (+) / net borrowing (-) (% of GDP),Proportion of seats held by women in national parliaments (%),Strength of legal rights index (0=weak to 12=strong),Total tax and contribution rate (% of profit),"Children in employment, female (% of female children ages 7-14)","Children in employment, male (% of male children ages 7-14)","Children in employment, total (% of children ages 7-14)","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","Vulnerable employment, female (% of female employment) (modeled ILO estimate)","Vulnerable employment, male (% of male employment) (modeled ILO estimate)","Energy imports, net (% of energy use)",Fuel exports (% of merchandise exports),High-technology exports (% of manufactured exports),High-technology exports (current US$),"International tourism, expenditures (% of total imports)","International tourism, receipts (% of total exports)","Lead time to export, median case (days)","Lead time to import, median case (days)",Logistics performance index: Overall (1=low to 5=high),Medium and high-tech exports (% manufactured exports),Merchandise exports (current US$),Merchandise imports (current US$),Merchandise trade (% of GDP),"Contributing family workers, female (% of female employment) (modeled ILO estimate)","Contributing family workers, male (% of male employment) (modeled ILO estimate)",Firms with female participation in ownership (% of firms),Firms with female top manager (% of firms),"Proportion of time spent on unpaid domestic and care work, female (% of 24 hour day)","Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)","Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)"
"Congo, Rep.",2019,,31.14,7.35,1.61,889.0,100.5,4.26,101.44,64.31,219610.0,341500.0,104.38,0.24,1817563.0,32.63,342000.0,47.7,0.02,2.7,180.0,,,,52.4,2.36,62.53,,5570733.0,,,,,69.8,,3753170.0,67.37,-19.11,,1632374163.0,16.23,56.2,54.58,8397253562.0,13976637329.0,1.12,5190.0,28888183753.0,85310000.0,37.58,35.38,50.13,2.21,2.42,1.41,31.71,176669998.2,0.44,23.64,23.65,27210000.0,6.38,988316008.0,,,3.56,,,,,,49.73,2195390.0,,,,,,,,,41.89,55.49,,,,,,,,,,,,,,20.61,,6.01,,,28.75,,,,39851.13,222.0,4990.79,921000.0,,0.3,,,,91.82,,,5.92,80.2,31.68,,,,,7.39,,4.3,,79.0,73.0,373.0,,64.17,61.35,62.75,292.0,29.7,-6271.0,,2.62,50.06,,3.9,60.8,,,,31.1,,63.8,68.1,,,,2.67,2.8,2.67,2.71,,2.35,5.75,0.55,,5.21,11.26,6.0,54.3,,,,66.91,68.74,88.18,61.75,,83.94,6.34,29719757.0,,,,,,39.27,5576000000.0,2242000000.0,55.94,3.51,2.85,,,,,
Costa Rica,2019,,34.78,4.2,4.76,4052.4,91.12,637.06,96.39,59.12,30185.0,51060.0,111.62,6.52,1013042.0,19.92,51100.0,99.7,2.78,,74.0,,,,8.3,0.87,27.11,,5084532.0,1.1,,96.49,,33.4,1.04,4071490.0,80.08,16.05,,-825214056.7,21.8,34.33,49.19,29800758229.0,64417670521.0,2.42,21590.0,110000000000.0,25600000.0,13.91,31.44,19.23,2.1,14.36,0.09,10.99,55869998.93,0.55,15.95,30.83,23110000.0,13.49,8937069411.0,6135.0,6932.0,6.74,,,,,,41.06,2573190.0,,,,,,,,,21.24,68.87,,,,,,95.64,110.89,,1.01,137.02,,54.72,94.53,10.81,,2.03,,,13.38,,,,22224.27,113.0,44878.0,1300785.0,18.1,12.8,,,,143.77,,,1300.81,45.2,12.85,99.0,,,,5.47,,1.63,1.09,95.0,95.0,10.0,,81.95,77.0,79.43,19.0,14.8,4154.0,,9.89,49.92,,0.4,19.0,,,,3.1,,7.2,11.5,,,,,,,,11.07,,,,,,45.61,10.0,58.3,,,,52.58,76.03,22.14,26.15,,0.02,17.56,1154574074.0,6.55,18.83,,,,54.21,11864000000.0,17573000000.0,45.7,2.68,1.22,,,,,
Cote d'Ivoire,2019,,73.05,15.69,11.01,2263.2,121.5,52.5,116.76,9.28,29496.0,318000.0,118.59,20.53,12749807.0,48.76,322460.0,68.6,1.51,3.5,110.0,,,,76.1,2.53,19.35,,26147551.0,,,73.49,,61.1,0.88,13397744.0,51.24,14.82,,-1348827420.0,13.63,22.66,34.07,19831484538.0,60382894697.0,6.72,5780.0,151000000000.0,670220000.0,18.91,22.0,21.64,-1.11,14.99,2.0,44.88,1173609985.0,0.39,11.96,,87070000.0,21.19,,305964.0,182255.0,3.41,,,,,,42.91,9735200.0,87.0,93.0,90.0,76.0,93.0,84.0,78.5,77.57,42.44,55.16,,,,,,8.35,93.55,,0.94,52.21,,9.91,100.0,2.4,,3.2,,,44.33,,,,2938.71,76.84,16616.0,994646.0,0.77,0.96,,,,142.94,,639.0,43.79,81.28,34.55,,,,,8.73,,4.54,,81.0,73.0,137.0,,60.59,58.16,59.32,483.0,24.1,-15520.0,,2.4,49.45,,2.2,72.2,,,,8.4,,97.6,99.8,,,,3.67,3.5,3.33,3.5,,0.92,0.46,3.09,,-2.6,10.98,6.0,50.1,,,,56.26,72.87,81.81,63.94,,16.79,11.23,141805000.0,5.45,3.99,,,,25.93,12718000000.0,10483000000.0,38.42,19.06,9.41,,,,,
Croatia,2019,,26.87,2.84,14.71,7157.3,98.19,211.75,99.35,34.6,19366.1,55964.0,100.96,1.32,1738221.0,42.76,88073.0,100.0,1.78,,51.0,,,,4.7,-0.55,,,4065253.0,0.3,,99.43,,31.6,1.04,2327032.0,57.24,11.13,81.15,1479198708.0,28.88,50.16,,,61867157679.0,3.44,32240.0,131000000000.0,,24.88,50.56,19.76,0.77,26.77,,,,0.47,29.31,,,,20770636600.0,,,3.92,,,,,,45.8,1781597.0,,,,,,,98.3,98.63,14.24,64.66,,,,,,70.83,99.0,,1.01,105.14,,74.05,,6.62,,3.01,,,15.91,,,,9273.72,37.7,27711.0,348435.0,28.97,33.5,,,,106.66,,2617.0,22755.53,54.66,8.9,99.9,,,,12.7,,1.47,5.58,94.0,93.0,8.3,,81.6,75.4,78.42,5.0,7.9,-12480.0,,21.11,51.39,,0.1,20.2,,,,2.5,,0.7,0.2,,,,,,,,0.8,1.61,1.81,1.71,,0.48,20.53,5.0,20.5,,,,45.14,57.52,6.1,8.54,,9.48,8.29,952468476.0,5.7,38.0,,,,47.51,17180000000.0,28160000000.0,73.29,1.46,1.0,31.7,27.0,,,
Cuba,2019,,61.67,3.57,28.02,2831.7,93.14,25.57,96.43,31.23,32420.0,103800.0,106.71,6.29,2590505.0,22.89,109880.0,99.8,18.25,,,,,,6.9,-0.1,18.9,,11316697.0,,2.4,90.5,,23.1,0.99,8726192.0,77.11,,,,,12.21,,,103000000000.0,-0.16,,,461190000.0,,10.61,24.55,,16.22,0.49,43.93,497140014.6,,,,23000000.0,,,9592.0,9738.0,9.05,,,,,,37.9,5345176.0,96.35,99.03,97.65,99.71,99.53,99.61,96.48,95.49,15.97,68.75,,,,,,97.23,100.98,,0.97,101.09,,43.99,100.0,1.2,,1.27,,,20.34,,,,3368.47,38.12,7146.0,322431.0,1.63,12.9,,1880000000.0,,53.4,,,35.43,45.46,9.75,100.0,99.8,,69.1,9.86,,1.55,4.17,99.0,99.0,6.5,,80.08,75.24,77.61,40.0,8.9,-13686.0,,15.29,50.27,99.1,0.6,18.1,10.3,0.6,7.1,2.5,2.0,,,,,8.78,,,,,4.42,,,,,,53.22,,,,,,42.08,70.69,18.12,22.65,,,,,,,,,,63.43,2062000000.0,9901000000.0,11.57,1.66,1.05,,,,,
Curacao,2019,,,0.23,,,,,,0.16,0.7,444.0,,,17164.0,10.9,444.0,100.0,,,,,,,,-1.2,,,157441.0,,,,,2.5,,140277.0,89.1,,,-540730927.6,,,,,3026124134.0,-3.21,25500.0,4015082850.0,,,,13.27,2.62,,,,,0.76,,,,,,,,,,,,,,,,,,,,,,,,17.81,68.63,,,,,,,,,,,,15.28,,,,9.96,,,,,,,,,,,28.12,28.2,,,,95.41,,,4109.48,45.71,10.1,,,,,8.8,,1.6,,,,4.3,,,,,,,-9592.0,,13.56,51.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.63,39.78,,,,,398000000.0,1461000000.0,61.43,,,,,,,
Cyprus,2019,,13.56,1.77,10.43,2656.3,88.74,187.75,106.12,18.67,1725.5,9240.0,115.62,2.96,407912.0,33.2,9250.0,100.0,25.9,,54.0,,,,3.2,0.82,,,1228836.0,0.2,,102.55,,12.0,0.98,820924.0,66.81,6.93,147.16,-1444504539.0,29.53,76.49,,,25947020102.0,5.54,42270.0,37278851954.0,,14.26,75.46,12.95,0.25,20.52,,,,0.66,27.77,,,,1033463564.0,,,5.21,,,,,,45.64,650331.0,,,,,,,99.14,95.41,16.02,70.12,,,,,,87.14,100.48,,0.99,100.85,,88.49,100.0,7.16,,2.57,,,15.01,,,,634.75,0.78,3326.0,389962.0,36.78,36.5,,,,139.99,,,8018.97,42.6,10.79,99.3,,,,6.77,,1.33,2.24,96.0,86.0,6.2,,83.27,79.51,81.4,64.0,5.8,4948.0,,13.85,49.9,,0.1,14.5,,,,2.5,,2.5,0.2,,,,,,,,1.22,1.79,0.3,2.54,,-2.0,17.86,7.0,22.4,,,,57.35,68.72,9.34,13.66,,26.31,19.87,92911879.0,8.15,16.36,,,,36.05,3453000000.0,9127000000.0,48.48,0.97,0.66,45.1,8.2,,,
Czechia,2019,0.71,45.64,1.86,32.18,5653.2,87.1,165.69,92.92,34.65,26752.8,77205.5,100.39,0.61,2783117.0,26.08,78870.04,100.0,11.45,,41.0,,,,3.0,0.39,12.17,,10671870.0,0.0,,95.83,,15.9,1.01,7888753.0,73.92,9.81,36.64,898074466.9,28.5,73.88,,,253000000000.0,3.03,42150.0,450000000000.0,,26.95,67.89,31.53,2.85,51.77,,,,0.53,26.25,,,,150000000000.0,5044.0,5877.0,4.54,,,,,,44.53,5421467.0,,,,,,,99.57,99.59,15.86,64.32,,,,,,113.39,99.28,,1.0,100.22,,66.88,,2.02,,4.07,,,14.23,,,,1232.21,13.15,44051.0,,35.43,14.2,,,,124.34,,9396.0,56186.87,55.48,10.5,,,,,10.5,,1.71,6.66,97.0,92.0,5.0,,82.2,76.4,79.23,3.0,5.9,4030.0,,19.82,50.75,,0.1,18.7,,,,2.5,,,,,,,,,,,0.92,1.15,0.11,0.59,,-0.56,22.5,7.0,46.1,,,,52.59,68.53,10.53,16.36,,1.72,20.71,37662935376.0,3.52,4.27,,,,71.86,199000000000.0,179000000000.0,149.74,0.86,0.2,29.9,16.1,,,
Denmark,2019,11.65,65.65,1.27,59.9,6928.9,103.74,136.08,100.59,15.69,6275.0,40000.0,98.98,0.58,698080.0,12.01,42920.0,100.0,15.76,,4.0,,,,3.8,0.36,22.94,,5814422.0,0.3,,100.63,,37.2,1.0,5116342.0,87.99,18.46,38.17,25646990585.0,35.79,58.65,,,346000000000.0,1.49,62550.0,364000000000.0,,30.35,51.58,20.71,0.76,55.23,,,,0.98,40.16,,,,66835547934.0,842.0,1012.0,7.26,,,,,,47.03,3032098.0,,,,,,,99.85,99.54,16.39,63.81,,,,,,101.33,100.55,,1.0,129.31,,81.69,,5.02,,2.03,,,9.61,,,,1031.92,6.0,,880039.0,43.62,17.3,,,,124.98,,,277330.58,56.72,10.5,,100.0,,,9.3,,1.7,2.6,97.0,96.0,5.2,,83.5,79.5,81.45,5.0,3.7,23305.0,,19.8,50.28,,0.1,14.5,,,,2.5,,0.0,0.0,,,,,,,,1.14,1.3,5.11,1.21,,3.95,39.11,8.0,23.8,,,,57.99,66.86,3.68,6.05,,3.99,12.04,9580042594.0,,,,,,60.68,111000000000.0,98184000000.0,60.39,0.47,0.3,,,,,
Djibouti,2019,,73.46,1.52,0.09,2024.7,160.68,24.47,136.62,0.25,57.0,23180.0,128.25,0.04,237192.0,22.09,23200.0,64.7,6.33,3.1,112.0,,,,57.3,1.58,,,1073994.0,,16.2,,,23.4,1.02,836802.0,77.92,14.46,,563976063.6,,166.72,81.95,2552579803.0,3088853639.0,5.55,5310.0,5698011260.0,176850000.0,20.53,154.22,14.61,3.32,,8.76,244.4,262480011.0,0.53,,74.8,16400000.0,1.52,501857934.4,,,,,,,75.79,79.01,29.04,234947.0,,,,,,,88.47,88.07,31.67,63.93,,,,,,9.18,,66.48,1.0,,,,,26.25,,2.32,,,39.72,,,,279.33,0.3,,917000.0,2.24,3.41,,,,38.54,,,40.97,56.43,22.75,,,,,8.42,,2.89,,85.0,83.0,212.0,,65.56,60.7,63.09,244.0,23.5,1322.0,,4.4,50.31,,,52.0,1.6,2.7,20.9,19.0,10.6,,,,,,3.17,3.2,3.33,3.2,,,,,,,26.15,8.0,37.9,,,,18.33,46.1,63.33,46.02,,,,,,,,,,,3996000000.0,4138000000.0,263.33,6.91,3.07,,,,,
Dominica,2019,,33.33,11.98,8.0,1630.0,100.29,802.26,100.54,63.83,478.7,750.0,101.97,22.67,20867.0,29.21,750.0,99.9,10.0,3.7,111.0,,,,30.3,0.85,,,71428.0,,,82.91,,7.6,0.99,50561.0,70.79,,,-233190596.8,,,46.26,277942461.4,611537037.0,5.5,14230.0,1016215169.0,46880000.0,,,15.08,1.5,,8.54,719.47,51389999.39,0.59,,7.42,2020000.0,11.89,155172395.3,479.0,455.0,5.53,,,,,,,,,,,,,,,,20.38,70.46,,,,,,85.81,90.0,,0.97,89.38,,,62.86,,,2.92,,,20.04,,,,2800.02,0.2,,7409.0,22.4,8.2,,,,109.39,,,9870.08,41.92,13.27,100.0,,,,8.37,,1.61,3.02,99.0,92.0,16.0,,77.21,70.36,73.56,,,326.0,,9.16,50.06,,,29.8,,,,6.8,,,,,,,3.83,3.4,3.67,3.65,18.2,,,,,,25.0,6.0,32.6,,,,,,,,,0.0,16.91,1201516.0,7.14,,,,,,19000000.0,319000000.0,55.27,,,,,,,
Dominican Republic,2019,,51.1,5.23,18.45,5087.2,120.86,155.08,117.07,44.94,21360.1,47531.0,108.69,7.47,1977456.0,18.17,146839.31,99.0,30.37,,115.0,,,,34.4,1.07,29.82,,10881882.0,0.8,3.0,93.97,,14.4,1.01,8904426.0,81.83,19.68,,-1187900000.0,15.53,23.07,41.35,35095621459.0,88941372558.0,5.05,18840.0,205000000000.0,108280000.0,24.31,27.94,29.08,1.81,,0.15,12.03,130919998.2,0.41,14.88,28.35,27670000.0,17.41,8870942286.0,19946.0,24771.0,4.04,,,,,,40.16,5091385.0,87.37,,,99.1,98.3,98.7,86.84,83.65,27.9,65.34,,,,,,57.13,112.33,,0.95,81.86,,64.38,94.86,6.36,,2.16,,,19.5,,,,2159.55,23.5,7062.0,1894225.0,8.54,11.1,78000000.0,,,82.23,,,111.65,53.04,19.29,99.2,92.2,,62.8,6.01,,2.34,1.25,89.0,96.0,42.0,,76.97,70.47,73.58,103.0,64.6,-29830.0,,6.76,49.71,98.0,1.0,27.8,7.7,0.5,6.7,6.3,2.2,5.6,7.6,,,15.34,,,,,9.43,0.69,1.7,3.85,,-2.24,26.84,1.0,48.8,,,,52.14,77.64,27.43,45.47,,4.37,6.35,399435146.0,4.32,,,,,,11193000000.0,20268000000.0,35.37,2.57,0.91,,,,,
Ecuador,2019,17.45,21.46,7.79,3.98,3966.8,96.2,380.86,97.95,50.58,125621.0,248360.0,97.12,5.8,6246175.0,36.01,256370.0,99.1,2.24,,129.0,,,,13.5,1.91,27.64,,17343740.0,3.6,5.2,95.77,,17.7,1.02,11097565.0,63.99,5.1,,-155905008.7,27.88,24.05,49.45,51895193769.0,108000000000.0,0.17,12190.0,211000000000.0,158260000.0,20.79,24.03,26.65,0.27,16.5,0.48,29.22,506850006.1,0.49,22.91,31.73,77660000.0,35.8,2939049266.0,,,4.25,,,,,,41.4,8387366.0,,,,95.82,94.06,94.88,95.31,97.69,26.93,65.66,,,,,,62.98,98.35,,1.02,94.73,,47.26,,3.81,,3.27,,,17.77,,,,25507.76,442.4,50575.0,2194042.0,12.07,12.7,,100000000.0,,91.41,,,314.12,52.29,17.34,97.2,,,77.9,4.91,,2.09,1.39,85.0,83.0,46.0,,79.95,74.7,77.3,74.0,20.1,71801.0,,7.41,49.99,,0.4,23.5,11.7,1.4,23.0,13.4,3.7,17.1,23.2,,,7.14,,,,,6.84,2.18,0.51,6.27,,-5.73,37.96,1.0,34.4,,,,54.39,78.15,58.37,41.6,,39.17,5.52,67994135.0,6.37,8.79,,,,10.09,22329000000.0,22564000000.0,41.72,21.39,7.29,,,,,
"Egypt, Arab Rep.",2019,,3.94,10.7,3.23,6047.0,101.22,504.72,100.63,0.05,449.8,995450.0,99.76,0.71,60487813.0,57.27,1001450.0,100.0,7750.0,,114.0,,,,20.1,1.79,24.3,,105618671.0,1.5,,92.85,,6.2,1.0,45130858.0,42.73,5.57,,-10221895259.0,,16.64,37.35,115000000000.0,319000000000.0,5.55,13140.0,1390000000000.0,466500000.0,17.17,24.48,35.83,9.15,22.73,0.55,16.16,1706400024.0,0.22,,25.32,216870000.0,16.58,44568837112.0,157627.0,187859.0,,,,,,,18.65,29708924.0,,,,,,,99.97,99.33,33.34,62.03,,,,,,29.27,97.82,,1.01,81.17,,,84.64,7.85,,3.1,,,67.75,,,,9.47,1.0,111785.0,7403472.0,7.04,8.15,335000000.0,150000000.0,,90.27,,,33.58,61.22,23.57,,,,,5.58,,3.0,1.22,95.0,95.0,12.0,,73.71,69.05,71.36,18.0,10.1,-59715.0,,4.63,49.41,,0.1,32.2,,,,6.3,,30.0,27.7,,,,,,,,,1.18,,,,,14.93,5.0,44.4,,,,15.83,68.26,29.95,17.53,,26.47,2.35,323587661.0,4.71,26.64,,,,32.03,29000000000.0,70991000000.0,31.38,21.79,3.5,,,,,
El Salvador,2019,2.12,57.71,5.15,34.8,2777.0,107.12,59.39,102.8,28.4,5883.8,20720.0,96.68,7.72,1711610.0,27.25,21040.0,97.4,13.55,,91.0,,,,13.2,0.06,17.61,,6280217.0,1.4,,,,19.4,,4568607.0,72.75,7.95,53.43,-113356041.2,20.34,29.96,68.12,17398214892.0,26881140000.0,2.44,9180.0,57680812240.0,301200000.0,18.21,46.09,25.35,0.08,19.13,1.19,48.24,302950012.2,0.44,20.05,50.21,24760000.0,67.75,4445830633.0,40408.0,54368.0,3.39,,,,,,41.2,2762085.0,87.0,91.0,89.0,98.69,97.98,98.35,84.41,80.1,26.42,65.56,,,,,,,92.27,,,66.08,,28.37,,4.17,,3.38,,,18.27,,,,2488.77,15.63,26305.0,249472.0,8.44,14.4,877000000.0,,,165.55,,,96.81,52.54,16.42,,,,,7.45,,1.84,1.06,90.0,85.0,60.0,,76.78,68.01,72.56,39.0,20.9,-55143.0,,8.02,52.35,,0.5,24.6,,,,7.2,,14.1,14.6,,,,,,,,38.18,1.18,-2.06,-0.98,,-1.08,30.95,9.0,36.4,,,,45.83,75.97,43.63,28.32,,3.37,5.14,230311118.0,4.04,20.65,,,,14.75,5905000000.0,11602000000.0,65.13,7.27,4.6,,,,,
Equatorial Guinea,2019,,3.74,2.44,1.89,,105.27,16.84,104.54,87.59,24567.8,28050.0,98.49,1.68,425111.0,27.37,28050.0,66.6,0.08,,178.0,,,,81.4,3.34,,,1553031.0,,,,,7.4,,1127920.0,72.63,,,,11.41,51.13,,,11364133550.0,-5.48,12970.0,20140430549.0,11250000.0,,43.75,52.08,1.53,,0.75,40.4,62750000.0,0.41,18.59,,1530000.0,,40816834.6,,,,,,,,,41.98,527542.0,,,,,,,,,38.87,57.97,,,,,,,51.2,,,,,5.37,,8.37,,3.7,,,31.55,,,,16741.46,26.0,7423.0,13851.0,0.06,0.66,,,,39.73,,,17.39,72.51,31.87,,,,,8.58,,4.43,,53.0,53.0,286.0,,63.54,59.98,61.64,216.0,27.2,14695.0,,3.16,47.08,,6.8,64.3,,,,,,,,,,,,,,,,1.3,,,,1.94,21.0,6.0,79.4,,,,51.27,59.17,86.54,71.61,,,,,,,,,,,5400000000.0,2100000000.0,66.0,8.94,3.19,,,,,
Eritrea,2019,,62.7,,5.7,640.3,100.24,5.99,104.62,8.74,10584.2,121080.55,107.23,0.02,2074379.0,59.29,121668.11,50.3,20.79,2.5,189.0,,,,40.6,1.54,,,3498818.0,,,59.46,,80.6,0.88,1424439.0,40.71,,,,,,,771710773.6,,,,,334390000.0,,,,,9.72,,76.01,265950012.2,0.31,,17.05,9040000.0,,191694416.4,115626.0,102195.0,,,,,,,46.96,1610509.0,,,,,,,,,41.03,55.0,,,,,,23.85,72.04,,0.86,42.79,,,,5.79,,6.28,,,36.27,,,,800.27,2.8,1111.0,27452.8,0.09,2.04,,,,37.47,,,0.86,81.82,28.94,,,,,6.31,,4.0,1.01,95.0,93.0,86.0,,69.31,65.22,67.3,332.0,37.9,-29849.0,,3.97,50.7,,0.5,48.8,,,,,,,,,,,1.5,2.6,1.17,1.94,,,,,,,22.0,0.0,83.7,,,,71.16,85.39,80.68,62.16,,,,,,,,,,14.67,530000000.0,565000000.0,42.03,24.86,12.47,,,,,
Estonia,2019,,23.12,2.31,16.14,4458.6,120.29,90.27,106.79,57.04,24384.0,42750.0,95.56,0.16,410662.0,30.95,45340.0,100.0,7.92,,18.0,,,,2.3,0.37,,,1326898.0,0.6,,97.28,,31.3,1.02,916236.0,69.05,15.51,13.93,767403735.7,32.27,73.36,,,31290453294.0,4.03,39070.0,51839641378.0,,28.92,69.3,23.03,2.28,29.43,,,,0.59,29.9,,,,1426439025.0,966.0,1101.0,5.26,,,,,,48.49,703307.0,,,,,,,99.65,99.89,16.43,63.66,,,,,,94.31,98.16,,1.01,112.29,,72.71,,4.51,,4.22,,,6.84,,,,9578.73,12.71,22.0,241338.0,33.85,24.4,,,,147.02,,,83313.11,57.08,10.6,99.7,,,,11.6,,1.66,4.53,91.0,88.0,13.0,,83.0,74.5,78.65,5.0,4.5,5410.0,,19.9,52.71,,0.8,18.0,,,,2.5,,83.5,3.0,,,,,,,,1.96,2.05,1.41,1.62,,-0.06,29.7,7.0,47.8,,,,57.46,70.31,4.05,7.65,,5.15,16.96,1737778171.0,8.34,10.06,,,,52.9,16101000000.0,18025000000.0,109.06,0.06,0.04,35.5,22.5,,,
